Year,Month,Day,Latitude,Longitude,Depth,Magnitude
2012,11,21,38.8797,43.5842,12.7,3.1
2012,11,21,40.666,35.3625,10.1,3.3
2012,11,21,38.655,43.2818,6.99,3.1
2012,11,21,39.5173,39.839,5.0,3.2
2012,11,20,38.7215,26.7023,7.81,3.0
2012,11,20,36.005,27.5627,3.11,3.2
2012,11,20,39.5328,39.8247,5.0,3.3
2012,11,20,40.5568,34.8395,15.93,3.5
2012,11,20,39.5238,39.8552,5.0,3.3
2012,11,20,38.6512,25.5742,7.04,3.1
2012,11,20,39.544,39.8185,2.27,3.1
2012,11,20,39.489,39.8407,11.9,4.2
2012,11,20,39.5268,39.8602,5.0,3.6
2012,11,20,35.1478,26.9995,50.86,3.6
2012,11,20,40.9722,38.1077,17.85,3.6
2012,11,20,37.0035,34.316,16.18,3.4
2012,11,20,37.2327,42.5123,12.03,3.6
2012,11,20,39.0895,40.3273,17.86,3.2
2012,11,20,35.0854,27.6978,20.85,3.0
2012,11,20,35.953,29.0697,20.22,3.5
2012,11,20,36.0282,28.9618,23.32,3.3
2012,11,20,35.6242,28.2373,25.49,3.5
2012,11,20,38.3743,38.9573,5.76,3.2
2012,11,19,37.3177,37.1465,6.99,3.0
2012,11,19,40.3058,40.2292,7.99,3.1
2012,11,19,36.1193,29.0193,23.32,3.5
2012,11,18,38.905,43.556,16.21,3.0
2012,11,18,37.3262,37.133,27.95,4.0
2012,11,18,39.534,39.8812,15.02,3.4
2012,11,18,39.5163,39.8487,7.04,3.1
2012,11,18,39.5313,39.8805,5.0,3.7
2012,11,18,39.5272,39.8675,15.58,3.1
2012,11,18,39.5158,39.8482,5.0,3.8
2012,11,18,38.6262,43.1985,5.0,3.4
2012,11,18,39.5728,26.434,7.02,3.1
2012,11,18,38.9027,43.555,16.9,3.2
2012,11,18,38.6938,43.2008,6.97,3.2
2012,11,18,37.2525,30.4972,44.2,3.3
2012,11,17,38.9978,27.9143,14.87,3.0
2012,11,17,37.5962,27.2258,7.02,3.2
2012,11,17,38.7718,43.2022,7.02,3.1
2012,11,17,37.3062,37.1922,7.1,3.5
2012,11,17,37.288,37.1335,6.82,3.8
2012,11,16,37.122,37.1357,17.14,3.3
2012,11,16,36.264,31.2338,53.11,3.2
2012,11,16,39.7765,30.5318,19.79,3.3
2012,11,15,36.0443,31.1292,43.72,3.1
2012,11,15,39.9172,39.7402,17.95,3.5
2012,11,15,37.3047,37.135,6.39,3.0
2012,11,15,39.9713,39.6673,8.41,3.2
2012,11,15,35.4058,31.3465,9.31,3.3
2012,11,15,37.3377,37.129,7.25,3.0
2012,11,15,41.7912,40.4473,9.49,3.1
2012,11,14,37.2753,37.1877,6.9,3.2
2012,11,14,37.323,37.1417,7.0,3.0
2012,11,14,37.3065,37.193,6.72,3.0
2012,11,14,40.585,29.0272,15.7,3.1
2012,11,14,38.9145,43.5568,16.5,3.6
2012,11,14,38.7842,43.043,6.9,3.0
2012,11,14,36.9688,29.0268,14.26,3.4
2012,11,14,35.8452,29.693,29.37,4.4
2012,11,14,36.1325,27.4667,25.48,3.2
2012,11,14,37.2985,37.2077,7.0,3.0
2012,11,14,37.3302,37.1338,3.78,3.1
2012,11,14,37.2903,37.1132,28.99,3.2
2012,11,14,37.3165,37.1433,6.99,3.1
2012,11,14,36.6088,27.9453,6.95,3.0
2012,11,14,37.3473,26.9053,7.09,3.2
2012,11,14,36.0463,27.5767,6.54,3.4
2012,11,14,37.3238,37.163,7.05,3.2
2012,11,14,37.2938,37.0378,7.03,3.0
2012,11,14,37.3368,37.1902,7.1,4.0
2012,11,14,37.3052,37.1202,27.71,4.4
2012,11,14,37.3055,37.12,23.41,4.7
2012,11,14,36.5918,27.9013,7.04,3.0
2012,11,14,36.6622,27.954,4.73,3.2
2012,11,14,36.6033,27.911,2.79,3.1
2012,11,14,36.5782,27.777,5.0,3.6
2012,11,13,37.3127,37.1143,25.99,3.6
2012,11,13,35.8723,27.4747,6.65,3.5
2012,11,13,36.5542,31.1328,45.96,3.0
2012,11,13,36.4862,28.268,8.76,3.8
2012,11,13,36.3618,27.8125,6.82,3.1
2012,11,13,35.9334,27.3737,5.0,3.4
2012,11,13,38.4202,26.2337,27.87,3.8
2012,11,13,38.7373,39.9603,5.0,3.1
2012,11,13,36.623,27.9327,6.94,3.0
2012,11,13,37.8888,30.4707,6.99,3.0
2012,11,13,40.868,35.2183,18.53,3.6
2012,11,13,38.74,43.0712,7.03,3.1
2012,11,12,36.0007,27.5297,11.46,3.0
2012,11,12,39.3455,33.1788,6.97,3.0
2012,11,12,39.1242,29.011,6.99,3.1
2012,11,12,36.0935,27.4882,17.41,3.5
2012,11,11,36.1315,27.431,12.36,3.6
2012,11,10,38.676,43.1632,17.6,4.0
2012,11,10,37.3575,37.1045,7.32,3.0
2012,11,9,40.0307,38.2523,1.32,3.4
2012,11,9,37.2938,37.2022,6.81,3.1
2012,11,9,38.6803,43.2017,19.22,3.3
2012,11,9,39.0115,43.6472,14.53,3.2
2012,11,9,36.5458,27.9523,6.71,3.1
2012,11,9,40.9153,42.5952,7.0,3.0
2012,11,9,38.917,43.7232,7.57,3.0
2012,11,9,37.7988,36.4543,5.0,3.6
2012,11,9,36.6345,27.9293,18.89,3.9
2012,11,9,35.6882,28.0532,29.06,3.0
2012,11,8,36.9613,29.8485,14.46,3.2
2012,11,8,38.7632,29.794,7.0,3.1
2012,11,8,36.7273,31.454,50.45,3.2
2012,11,8,38.6778,43.607,7.0,3.1
2012,11,8,40.2433,28.792,7.03,3.1
2012,11,8,37.291,37.152,26.88,3.4
2012,11,8,38.7342,43.4807,7.07,3.1
2012,11,7,35.6213,31.2942,6.33,3.3
2012,11,7,40.4125,28.9903,5.33,3.0
2012,11,7,38.7512,43.1867,1.37,3.6
2012,11,7,38.7267,43.0523,7.0,3.0
2012,11,7,40.3565,32.9967,15.58,3.6
2012,11,7,38.9378,43.5832,9.64,3.1
2012,11,7,38.9318,43.5813,11.03,3.2
2012,11,6,37.2972,37.1413,7.0,3.6
2012,11,6,37.7477,26.9212,6.97,3.0
2012,11,6,39.6545,38.6365,1.2,3.3
2012,11,6,37.759,26.9107,11.56,3.2
2012,11,5,37.2863,37.1787,7.01,3.2
2012,11,5,38.7192,43.4023,7.07,3.0
2012,11,5,38.3695,38.9045,7.05,3.0
2012,11,5,38.4122,39.0507,7.0,3.1
2012,11,4,36.1373,31.4347,42.02,3.4
2012,11,4,37.4513,42.6662,10.22,3.0
2012,11,4,37.7347,26.8602,6.4,3.0
2012,11,4,37.7258,29.301,7.23,3.0
2012,11,4,41.0238,33.487,17.78,3.4
2012,11,4,39.1342,29.1017,7.04,3.0
2012,11,3,37.6095,36.3738,5.0,3.0
2012,11,3,37.6337,36.3243,5.0,3.0
2012,11,3,37.6325,36.3192,5.0,3.3
2012,11,3,37.6398,36.3032,5.0,3.2
2012,11,3,37.3257,37.1158,20.89,3.2
2012,11,2,39.0652,26.2295,15.97,3.0
2012,11,2,37.7233,29.2778,6.8,3.1
2012,11,2,38.6265,43.197,6.98,3.0
2012,11,2,40.0335,27.1807,22.04,3.2
2012,11,1,38.7935,43.177,7.0,3.1
2012,11,1,37.5635,27.2737,6.55,3.3
2012,11,1,35.0968,27.7888,6.59,3.0
2012,10,31,37.298,37.0832,7.01,3.1
2012,10,31,39.7938,26.1863,6.84,3.5
2012,10,31,37.8683,26.6898,6.84,3.2
2012,10,31,35.3165,26.8357,5.0,3.8
2012,10,31,40.412,28.7233,25.02,3.5
2012,10,31,38.0247,37.8902,6.99,3.0
2012,10,31,39.3493,33.8047,11.15,3.0
2012,10,30,38.6715,39.8843,7.02,3.4
2012,10,30,37.3082,37.1365,7.01,3.0
2012,10,30,38.1055,27.2395,7.0,3.7
2012,10,30,37.3118,37.1952,38.05,3.7
2012,10,30,40.2075,25.358,8.14,3.2
2012,10,30,38.1147,27.2173,6.96,3.1
2012,10,30,36.6538,26.5652,45.31,3.9
2012,10,30,38.6013,43.8247,7.02,3.0
2012,10,30,38.6045,43.715,15.05,3.8
2012,10,30,37.2722,37.1375,6.96,3.1
2012,10,30,39.1073,29.1287,7.01,3.2
2012,10,30,36.8827,28.1213,7.18,3.0
2012,10,30,39.1385,29.1787,21.35,4.1
2012,10,30,38.0603,41.6367,12.33,3.1
2012,10,29,37.5105,35.6765,17.76,3.3
2012,10,29,39.899,27.464,6.89,3.1
2012,10,29,38.4443,43.335,9.64,3.8
2012,10,29,41.0008,33.4775,19.89,3.3
2012,10,29,37.5007,35.6742,6.93,3.1
2012,10,29,36.9872,29.1813,6.97,3.0
2012,10,29,36.573,28.2995,7.48,3.0
2012,10,29,36.2755,28.4266,46.01,3.3
2012,10,29,37.3065,37.0947,7.0,3.0
2012,10,29,39.3565,33.7928,15.49,3.1
2012,10,29,38.6973,28.0392,6.88,3.1
2012,10,29,37.066,28.9178,7.52,3.0
2012,10,28,39.4435,34.0597,15.26,3.3
2012,10,28,34.5023,28.311,6.3,3.3
2012,10,28,38.4558,43.282,14.07,3.3
2012,10,28,39.2212,34.3752,12.9,3.5
2012,10,27,36.7673,28.1542,58.05,3.4
2012,10,27,40.419,28.7265,10.76,3.3
2012,10,27,40.4248,28.7343,12.51,3.7
2012,10,26,38.3113,26.0442,9.74,3.1
2012,10,26,38.941,43.7557,6.96,3.0
2012,10,26,36.5058,31.4583,53.52,4.3
2012,10,26,38.99,29.82,7.0,3.0
2012,10,26,40.4197,28.7283,7.0,3.9
2012,10,26,37.4733,42.418,4.34,3.0
2012,10,25,36.2525,26.6398,44.56,3.3
2012,10,25,37.2462,37.1277,3.87,3.0
2012,10,25,37.2008,37.1418,7.02,3.2
2012,10,25,41.0077,33.4835,22.03,3.3
2012,10,24,40.9693,33.472,7.06,3.0
2012,10,24,36.6397,34.8653,15.14,3.1
2012,10,24,40.1378,33.2713,15.38,3.1
2012,10,24,39.7897,26.2297,21.39,3.1
2012,10,24,39.7953,26.1347,21.22,3.2
2012,10,23,35.5365,26.896,11.87,3.0
2012,10,23,39.3597,33.7942,19.88,3.3
2012,10,23,39.358,33.7913,16.88,3.2
2012,10,22,36.3017,28.8972,7.36,3.3
2012,10,22,39.33,42.0095,6.89,3.5
2012,10,22,38.9912,27.465,6.99,3.5
2012,10,22,34.2918,26.4433,13.86,3.6
2012,10,22,37.2745,37.1252,7.02,3.1
2012,10,21,38.7045,28.0478,23.01,3.3
2012,10,21,39.3648,33.7943,14.78,3.1
2012,10,21,37.2533,37.1405,7.0,3.0
2012,10,21,37.2792,37.1318,7.19,3.0
2012,10,21,37.272,37.0957,33.69,3.3
2012,10,21,40.6137,29.0097,18.71,3.6
2012,10,21,40.825,28.3228,22.8,3.2
2012,10,21,36.4733,28.195,15.7,3.1
2012,10,20,38.2793,42.418,6.99,3.4
2012,10,20,37.0697,34.7102,7.13,3.0
2012,10,20,38.6447,43.183,6.99,3.0
2012,10,20,37.3132,37.1552,7.13,3.3
2012,10,20,36.5413,28.3217,7.04,3.2
2012,10,20,36.5182,28.2648,7.73,3.9
2012,10,20,37.2643,37.1245,5.18,3.0
2012,10,20,39.2638,39.8033,7.04,3.2
2012,10,20,37.2808,37.154,6.72,3.1
2012,10,20,37.364,37.1345,26.68,3.8
2012,10,20,37.3828,37.1075,7.19,3.0
2012,10,19,41.019,33.4868,25.7,3.9
2012,10,19,37.2245,37.0845,6.98,3.4
2012,10,19,37.2388,37.2123,31.51,3.4
2012,10,19,37.3002,37.1245,7.12,3.4
2012,10,19,41.0073,28.6392,10.86,3.8
2012,10,19,37.2865,37.1123,6.94,3.0
2012,10,19,35.8563,28.4355,22.99,3.1
2012,10,18,37.344,36.2972,7.41,3.0
2012,10,18,40.2333,25.3303,31.97,3.0
2012,10,18,40.1785,25.9353,6.98,3.0
2012,10,18,38.1653,38.1827,7.12,3.0
2012,10,18,37.8237,29.3007,21.5,3.4
2012,10,18,39.653,43.7105,11.09,3.3
2012,10,18,38.6943,28.0373,6.99,3.6
2012,10,18,38.7247,28.0487,6.34,3.3
2012,10,17,37.2997,37.1463,7.03,3.1
2012,10,17,40.2828,25.8915,7.48,3.1
2012,10,17,37.305,37.1452,7.09,3.3
2012,10,17,37.2843,37.1325,6.98,3.0
2012,10,17,37.2842,37.1152,25.72,3.7
2012,10,17,37.4162,37.099,7.45,3.0
2012,10,17,37.2667,37.13,6.99,3.2
2012,10,17,37.2632,37.1423,25.11,3.4
2012,10,17,37.3315,37.1223,7.01,3.0
2012,10,17,37.3188,37.1003,6.82,3.0
2012,10,17,37.2437,37.1255,36.86,3.1
2012,10,17,40.5848,37.1257,8.14,3.9
2012,10,16,40.4012,28.9272,7.18,3.0
2012,10,16,37.755,27.0052,29.9,3.0
2012,10,16,37.299,37.1878,7.0,3.3
2012,10,16,38.9318,43.55,12.93,3.0
2012,10,16,37.271,37.1372,28.96,4.6
2012,10,16,37.271,37.1353,36.8,3.4
2012,10,16,37.3127,37.1413,7.12,3.1
2012,10,16,37.29,37.1612,7.01,3.4
2012,10,16,37.2885,37.1087,7.02,3.5
2012,10,16,37.2773,37.1484,13.3,4.6
2012,10,15,35.6025,28.6985,36.33,3.0
2012,10,15,39.3988,43.8597,5.7,3.4
2012,10,15,35.9723,29.5985,39.37,3.0
2012,10,15,37.3437,37.1413,21.79,3.4
2012,10,14,37.25,28.1885,11.26,3.0
2012,10,14,39.3503,33.8293,7.19,3.0
2012,10,14,39.3882,33.7795,6.16,3.0
2012,10,14,39.3543,33.7987,7.75,3.0
2012,10,14,38.563,25.4652,30.46,3.3
2012,10,13,39.1287,29.1312,7.44,3.1
2012,10,13,41.209,40.6077,7.03,3.0
2012,10,13,38.0643,39.3573,21.26,3.3
2012,10,13,37.5662,42.7332,6.92,3.1
2012,10,13,39.3637,33.7893,7.12,3.0
2012,10,13,39.8868,38.3615,6.97,3.0
2012,10,12,38.6833,30.9432,23.35,3.0
2012,10,11,39.649,28.8767,7.0,3.1
2012,10,11,38.98,28.0745,11.4,3.3
2012,10,11,39.3612,33.1628,6.99,3.1
2012,10,11,37.526,35.6502,7.11,3.5
2012,10,11,39.0745,27.1328,6.97,3.0
2012,10,11,39.3997,27.9007,23.52,3.0
2012,10,11,39.1192,29.155,6.97,3.2
2012,10,11,39.2828,39.9057,6.99,3.3
2012,10,10,37.6057,35.5738,21.7,3.3
2012,10,10,39.1,29.1525,6.99,3.5
2012,10,10,39.0992,29.1607,6.99,3.6
2012,10,10,39.7045,34.8503,7.0,3.2
2012,10,10,40.572,29.0225,7.0,3.5
2012,10,10,39.4003,27.9082,27.15,3.4
2012,10,9,37.0762,34.694,7.0,3.3
2012,10,9,34.9859,27.5968,80.28,3.0
2012,10,9,38.7107,28.0773,5.22,3.1
2012,10,9,35.4277,27.7855,10.45,3.4
2012,10,9,35.2623,27.5933,10.7,3.1
2012,10,9,35.0931,27.5967,45.33,3.9
2012,10,8,36.9168,26.5472,10.44,3.2
2012,10,8,40.5128,35.1098,21.84,3.4
2012,10,8,37.2793,37.1778,6.76,3.2
2012,10,8,37.2807,37.1317,17.22,3.6
2012,10,8,40.5348,35.2227,7.02,3.5
2012,10,7,40.2512,25.2948,4.54,3.1
2012,10,7,37.5718,37.4907,6.97,3.5
2012,10,6,40.1865,25.2328,6.53,4.5
2012,10,6,37.48,42.6608,14.98,3.5
2012,10,6,39.3935,33.0173,7.02,3.5
2012,10,6,37.932,35.1733,6.96,3.4
2012,10,6,37.3953,38.5598,6.96,3.3
2012,10,6,37.0767,28.491,6.97,3.3
2012,10,6,37.5165,38.7908,6.99,3.0
2012,10,6,35.62,27.9167,29.37,3.4
2012,10,6,35.5269,27.8933,11.28,3.1
2012,10,6,37.4067,36.763,6.97,3.4
2012,10,6,35.8765,31.4242,18.63,3.0
2012,10,5,37.3115,37.2063,1.32,3.4
2012,10,5,37.3343,37.1748,6.85,3.1
2012,10,5,37.4962,42.6637,6.45,3.1
2012,10,5,39.3095,33.8283,18.41,3.7
2012,10,5,39.1202,29.1458,6.91,3.8
2012,10,5,37.4575,42.6707,4.99,3.4
2012,10,5,39.3487,33.8012,17.43,3.6
2012,10,5,39.3502,33.7987,19.84,4.5
2012,10,5,38.715,43.238,7.0,3.0
2012,10,5,39.3468,33.1488,18.93,3.4
2012,10,5,35.6083,27.3536,20.32,3.0
2012,10,5,37.2183,28.5263,7.0,3.0
2012,10,5,37.4533,42.6618,6.87,3.0
2012,10,4,38.751,43.2778,6.99,3.0
2012,10,4,38.8423,26.4585,6.95,3.5
2012,10,4,37.5317,35.6583,1.91,3.1
2012,10,4,36.29,30.583,40.88,3.6
2012,10,4,39.1252,29.0898,7.13,3.6
2012,10,4,38.7053,43.0928,7.06,3.1
2012,10,4,36.9632,27.1601,86.62,3.8
2012,10,3,35.6102,27.7933,3.45,3.0
2012,10,3,40.374,29.0197,7.29,3.2
2012,10,3,37.8085,26.9355,17.34,3.0
2012,10,3,40.132,41.9633,8.86,3.2
2012,10,3,39.9252,39.7977,2.02,3.0
2012,10,3,34.7688,27.3993,20.25,3.0
2012,10,3,39.437,40.6815,11.18,3.1
2012,10,2,37.3505,42.6113,6.1,3.0
2012,10,2,38.1582,38.2878,7.07,3.1
2012,10,2,40.3645,27.2142,6.42,3.1
2012,10,2,36.9652,26.6192,5.1,3.4
2012,10,2,40.3793,34.9828,13.18,3.2
2012,10,1,41.3455,34.984,24.83,3.4
2012,10,1,36.9037,27.5133,6.6,3.4
2012,10,1,38.9798,29.8635,6.66,3.4
2012,10,1,39.519,38.006,6.99,3.4
2012,10,1,37.6433,36.2812,4.33,3.6
2012,10,1,39.1705,27.9135,7.01,3.1
2012,10,1,40.5227,37.0753,7.01,3.1
2012,9,30,37.4627,35.6867,9.21,3.1
2012,9,30,37.2572,42.4845,7.0,3.0
2012,9,30,34.8618,27.7622,10.44,3.0
2012,9,30,37.2763,37.1133,6.77,3.1
2012,9,30,38.7742,26.8287,5.9,3.4
2012,9,30,35.2315,27.6707,20.62,3.1
2012,9,30,38.7327,27.8353,15.4,3.1
2012,9,30,38.7158,27.8403,7.02,3.0
2012,9,30,38.7523,26.8115,7.0,3.2
2012,9,30,38.7495,43.1963,6.97,3.2
2012,9,29,35.1667,28.4342,17.83,3.5
2012,9,29,38.8595,43.525,5.0,3.2
2012,9,29,35.9263,30.1043,15.05,3.3
2012,9,29,35.2657,27.8822,19.8,4.1
2012,9,29,38.683,26.6468,7.06,3.0
2012,9,29,35.0372,27.6848,28.2,4.1
2012,9,29,35.7318,27.4053,5.14,3.0
2012,9,29,37.2892,27.524,8.15,3.0
2012,9,29,39.0878,29.1392,11.37,3.1
2012,9,28,35.9335,27.3857,23.04,3.5
2012,9,28,37.3317,37.1278,24.73,3.3
2012,9,28,39.1912,27.7682,6.8,3.0
2012,9,28,39.0193,26.7052,6.94,3.2
2012,9,28,38.6058,43.0377,7.01,3.0
2012,9,28,39.4723,26.9555,19.12,3.4
2012,9,28,37.2928,37.1637,28.91,3.3
2012,9,27,37.3792,37.112,7.13,3.0
2012,9,27,37.071,28.5463,5.0,3.0
2012,9,27,39.1068,29.1445,5.44,3.0
2012,9,27,40.643,35.4502,6.99,3.0
2012,9,27,37.3152,38.5655,6.98,3.0
2012,9,27,40.074,43.0692,7.16,3.7
2012,9,27,38.2438,26.7687,19.03,3.1
2012,9,27,37.3313,37.1003,16.86,3.5
2012,9,27,37.307,37.123,6.97,3.3
2012,9,26,39.1235,29.1623,6.81,3.0
2012,9,26,39.1543,41.1787,12.71,3.2
2012,9,26,39.541,26.0115,7.02,3.2
2012,9,26,39.0138,25.8982,26.92,3.6
2012,9,26,38.0813,38.7345,7.01,3.0
2012,9,26,37.5162,35.693,18.56,3.7
2012,9,26,38.6413,26.6453,26.17,3.7
2012,9,26,34.8569,29.9634,12.85,4.7
2012,9,25,39.6135,25.8558,22.3,3.4
2012,9,25,37.3535,37.1372,6.88,3.3
2012,9,25,40.2342,25.9537,27.2,3.3
2012,9,24,38.8288,43.55,5.93,3.1
2012,9,24,38.5477,43.749,6.23,4.0
2012,9,24,38.7978,43.7538,7.7,3.1
2012,9,24,37.3402,37.17,7.04,3.4
2012,9,23,36.9705,28.1775,23.07,3.3
2012,9,23,38.7085,42.9545,18.56,4.3
2012,9,23,37.2957,37.1172,26.78,3.3
2012,9,23,37.2713,37.102,13.41,3.3
2012,9,22,37.0792,28.2782,6.98,3.3
2012,9,22,38.7296,25.5078,14.34,3.4
2012,9,22,37.3148,37.1473,21.16,3.3
2012,9,22,38.6358,35.795,6.99,3.0
2012,9,22,39.1067,29.1143,7.0,3.2
2012,9,22,35.1771,27.0843,33.6,4.2
2012,9,22,37.3038,37.1377,6.8,3.0
2012,9,22,37.2672,37.1183,7.03,3.1
2012,9,22,40.0538,43.0282,6.96,3.2
2012,9,21,37.2998,37.1297,7.06,3.4
2012,9,21,39.0893,29.1827,6.98,3.0
2012,9,21,36.8897,29.2978,7.14,3.3
2012,9,21,36.2605,28.5915,50.52,3.5
2012,9,21,39.1047,28.1452,7.0,3.0
2012,9,21,37.1515,35.6883,7.04,3.0
2012,9,21,37.2921,37.1132,13.54,3.0
2012,9,21,37.3623,37.1323,7.02,3.6
2012,9,21,37.2658,37.121,7.07,3.3
2012,9,20,37.3105,37.139,39.13,3.0
2012,9,20,35.062,27.8985,17.36,3.9
2012,9,20,35.0852,27.799,12.72,3.8
2012,9,20,37.2767,37.15,7.01,3.0
2012,9,20,35.1276,27.2504,41.1,3.5
2012,9,20,37.3205,37.1337,6.98,3.0
2012,9,20,37.2837,37.14,29.76,3.1
2012,9,20,37.3608,37.104,3.33,3.0
2012,9,20,37.2492,37.0892,18.91,3.1
2012,9,20,37.2625,37.1275,40.26,3.2
2012,9,20,37.2687,37.1272,5.4,3.0
2012,9,20,37.287,37.111,7.01,3.3
2012,9,20,37.3151,37.1366,12.88,4.0
2012,9,20,37.3183,37.1398,6.99,3.2
2012,9,20,37.302,37.1205,7.06,3.2
2012,9,20,37.2855,37.1265,7.02,3.4
2012,9,20,37.2167,37.0843,7.03,3.1
2012,9,20,37.29,37.1467,25.44,4.3
2012,9,20,37.2733,37.1158,7.0,3.2
2012,9,20,38.2312,42.8802,6.98,3.3
2012,9,20,37.3417,37.1295,7.04,3.2
2012,9,20,37.31,37.1267,26.18,3.9
2012,9,20,37.3353,37.121,21.79,3.0
2012,9,20,37.2753,37.1313,2.96,3.1
2012,9,19,37.3177,37.1208,6.67,3.1
2012,9,19,37.345,37.0918,7.08,3.0
2012,9,19,37.3348,37.1498,6.99,3.0
2012,9,19,37.326,37.1165,7.05,3.0
2012,9,19,37.3452,37.1345,6.97,3.0
2012,9,19,37.3413,37.1172,21.19,3.4
2012,9,19,37.3044,37.0888,7.33,3.1
2012,9,19,37.292,37.1292,7.01,3.1
2012,9,19,37.3082,37.1218,6.92,3.0
2012,9,19,37.3345,37.1025,10.85,3.3
2012,9,19,37.3162,37.1635,21.19,3.7
2012,9,19,37.3363,37.1032,6.98,3.2
2012,9,19,37.4102,37.15,6.99,3.0
2012,9,19,37.376,37.1353,7.06,3.7
2012,9,19,37.4168,37.0442,6.94,3.1
2012,9,19,37.3248,37.1258,3.65,3.4
2012,9,19,37.3418,37.0865,7.03,3.0
2012,9,19,37.2788,37.138,1.46,3.4
2012,9,19,37.3193,37.1853,7.04,3.3
2012,9,19,37.3217,37.1027,7.18,3.3
2012,9,19,37.309,37.145,24.62,3.7
2012,9,19,37.3467,37.1605,7.08,3.1
2012,9,19,37.3087,37.1457,27.98,3.9
2012,9,19,37.2838,37.1398,22.35,5.1
2012,9,19,37.3408,37.152,7.16,3.8
2012,9,19,37.346,37.0997,6.94,3.0
2012,9,19,37.2748,37.1243,6.59,3.0
2012,9,19,37.3132,37.1797,7.15,3.0
2012,9,19,37.287,37.095,7.32,3.1
2012,9,19,37.3145,37.1168,26.02,4.0
2012,9,19,37.5228,35.5603,3.53,3.2
2012,9,19,37.2887,37.1238,8.84,3.7
2012,9,19,36.2845,31.3403,41.12,3.0
2012,9,19,38.7512,43.236,6.99,3.0
2012,9,18,38.5005,43.4263,19.62,3.3
2012,9,18,37.2675,35.4503,6.98,3.1
2012,9,18,37.0967,34.6805,23.37,3.0
2012,9,18,37.1628,36.8655,15.08,3.5
2012,9,18,35.595,26.8683,12.02,3.0
2012,9,18,40.3993,41.3868,7.46,3.2
2012,9,17,37.5,35.6575,6.99,3.3
2012,9,17,37.5258,35.7915,6.97,3.3
2012,9,17,40.7253,27.4568,14.41,3.3
2012,9,17,35.9342,31.0513,23.17,3.3
2012,9,16,36.4335,28.7108,32.16,3.3
2012,9,16,37.5023,35.6968,22.63,3.0
2012,9,16,39.1082,29.1315,17.52,3.6
2012,9,16,37.4883,35.6707,20.47,3.4
2012,9,16,37.4823,35.6998,26.0,3.3
2012,9,16,37.5058,35.6632,24.21,4.7
2012,9,15,37.504,35.6735,20.22,3.3
2012,9,15,37.8913,26.7108,7.01,3.0
2012,9,15,37.8878,26.713,2.2,3.0
2012,9,15,37.6467,26.9213,7.0,3.0
2012,9,15,37.654,26.935,6.93,3.0
2012,9,15,39.1383,41.633,10.68,3.0
2012,9,15,39.1278,41.622,11.9,3.1
2012,9,15,39.1242,41.586,17.85,3.2
2012,9,15,38.3808,26.742,6.94,3.0
2012,9,15,39.3283,26.008,7.38,3.1
2012,9,14,38.6873,25.8492,34.05,3.4
2012,9,14,38.6665,25.768,34.29,3.1
2012,9,13,38.109,42.7528,6.9,3.0
2012,9,13,37.4698,27.0583,6.99,3.0
2012,9,13,38.6692,27.7983,7.0,3.5
2012,9,13,38.6437,27.784,6.98,3.1
2012,9,13,37.8325,30.6487,14.71,3.7
2012,9,12,37.8802,26.6925,7.02,3.2
2012,9,12,37.8538,26.7518,7.0,3.2
2012,9,11,37.8872,26.7152,7.11,3.3
2012,9,11,36.2523,29.4262,5.0,3.4
2012,9,10,36.3485,28.4375,47.73,3.4
2012,9,10,35.936,31.242,7.76,3.1
2012,9,10,40.1346,24.9793,15.26,3.3
2012,9,10,37.3187,37.1335,6.92,3.3
2012,9,9,39.9671,25.1509,7.66,3.3
2012,9,9,40.0892,24.9815,8.14,3.5
2012,9,9,39.9739,24.9923,20.45,4.6
2012,9,9,37.3442,37.1352,7.05,3.3
2012,9,9,37.3187,37.1228,22.56,3.9
2012,9,9,38.9278,43.5882,5.0,3.7
2012,9,9,37.3218,37.1358,7.03,3.0
2012,9,9,37.3085,37.2265,12.15,3.0
2012,9,9,37.3402,37.1172,6.79,3.0
2012,9,9,37.289,37.1302,6.77,3.0
2012,9,9,37.6168,36.2587,4.28,3.2
2012,9,9,38.2557,26.7965,5.88,3.3
2012,9,8,37.6098,36.2247,3.4,3.4
2012,9,8,38.653,26.7248,6.84,3.1
2012,9,8,37.0272,28.4625,13.95,3.3
2012,9,8,37.2895,37.1293,21.68,4.3
2012,9,8,35.2052,27.6378,17.1,3.0
2012,9,8,38.2607,26.5878,22.62,3.8
2012,9,7,38.7335,43.562,5.41,3.1
2012,9,7,37.3327,42.5762,6.99,3.0
2012,9,7,38.7698,43.6328,6.83,3.4
2012,9,6,36.6925,34.5955,24.08,3.0
2012,9,6,36.3232,30.949,23.84,3.0
2012,9,6,35.826,32.17,61.54,3.0
2012,9,6,36.9743,38.3453,7.0,3.3
2012,9,6,36.0098,31.217,16.34,3.5
2012,9,6,39.4803,25.7823,20.2,3.4
2012,9,6,35.3295,27.218,19.84,3.4
2012,9,6,40.878,42.1768,19.34,3.1
2012,9,5,38.974,27.6217,20.71,4.1
2012,9,5,38.6722,40.109,7.0,3.3
2012,9,5,38.5953,40.1268,11.43,3.2
2012,9,5,39.9487,39.1547,15.93,3.0
2012,9,4,39.1445,29.028,6.99,3.4
2012,9,4,39.093,29.1707,9.26,3.2
2012,9,4,35.4973,28.0272,41.08,4.3
